2416,127010,128203,13712
2417,127031,128211,13719
2418,127044,128221,13719
2419,127068,128224,13721
2420,127087,128230,13727
2421,127109,128247,13735
2422,127129,128244,13735
2423,127143,128265,13741
2424,127165,128267,13741
2425,127184,128267,13751
2426,127194,128275,13749
2427,127211,128285,13750
2428,127218,128286,13754
2429,127225,128287,13755
2430,127239,128293,13758
2431,127241,128293,13760
2432,127251,128293,13765
2433,127255,128297,13763
2434,127270,128296,13765
2435,127277,128299,13767
2436,127286,128312,13766
2437,127294,128306,13773
2438,127304,128308,13775
2439,127322,128321,13775
2440,127336,128326,13781
2441,127344,128328,13776
2442,127365,128333,13781
2443,127376,128338,13791
2444,127397,128340,13786
2445,127408,128351,13792
2446,127414,128348,13797
2447,127425,128347,13798
2448,127431,128345,13799
2449,127418,128347,13797
2450,127396,128334,13804
2451,127347,128309,13798
2452,127286,128286,13785
2453,127220,128261,13784
2454,127150,128236,13772
2455,127085,128213,13756
2456,127026,128179,13746
2457,126988,128168,13742
2458,126951,128159,13731
2459,126924,128146,13723
2460,126893,128139,13725
2461,126896,128133,13717
2462,126891,128128,13719
2463,126896,128136,13721
2464,126920,128148,13721
